pct_mouse_click,pct_scroll_move,pct_doubleclick,pct_input,page_activity_duration,pct_click,pct_mouse_move,wild_mouse_duration,scroll_move_total_rel_distance,session_start
14.1802,57.01737,14.98457,0.09962,11.58502,13.24635,14.25099,12.51441,14.58111,1660560618
17.20519,55.01319,11.91112,0.05375,12.57179,11.34294,15.87567,11.89479,13.87952,1670010828
14.28456,55.03439,16.58483,0.02975,12.73499,13.08227,18.21459,11.29443,13.34766,1580745585
16.11056,42.61034,16.65429,0.07596,15.10143,11.75513,14.86608,12.23899,12.03965,1608484253
15.90483,74.36775,15.03829,0.02127,14.41772,10.14948,13.21545,10.95836,14.57685,1663396719
14.51129,38.58438,14.91736,0.08112,11.68989,12.89291,14.02004,12.30332,14.01532,1548014265
16.8181,49.07925,15.18009,0.02216,13.40081,11.40897,15.19708,11.00202,14.45094,1652272167
17.96785,49.78944,10.32674,0.02662,10.03716,11.67607,17.53456,11.18895,13.43807,1583744995
15.62749,43.57455,13.02973,0.0072,9.15606,11.18911,18.65428,9.86692,13.23752,1670147296
16.46644,44.44876,10.88455,0.04999,11.7739,9.65559,15.98378,11.81548,13.86353,1624699869
14.44135,21.61923,10.72302,0.53917,15.13037,11.08576,11.41366,14.20188,14.3702,1575826563
15.62749,43.57455,13.02973,0.0072,9.15606,11.18911,18.65428,9.86692,13.23752,1670147296
16.46644,44.44876,10.88455,0.04999,11.7739,9.65559,15.98378,11.81548,13.86353,1624699869
14.44135,21.61923,10.72302,0.53917,15.13037,11.08576,11.41366,14.20188,14.3702,1575826563
17.94063,52.20973,14.98089,0.00889,14.43102,10.24442,16.68415,10.0799,12.29686,1648944557
14.9545,31.90404,17.6837,0.36118,14.72519,13.80931,15.43586,13.80074,13.5056,1608970797
14.72404,53.40434,15.9709,0.02554,14.69686,11.37216,16.53541,11.14579,13.38994,1632645940
15.83872,49.28774,13.42434,0.0108,15.50542,12.61144,14.90675,10.28249,14.32147,1685059275
14.9545,31.90404,17.6837,0.36118,14.72519,13.80931,15.43586,13.80074,13.5056,1608970797
14.72404,53.40434,15.9709,0.02554,14.69686,11.37216,16.53541,11.14579,13.38994,1632645940
15.83872,49.28774,13.42434,0.0108,15.50542,12.61144,14.90675,10.28249,14.32147,1685059275
16.40619,84.20497,11.60197,0.00473,17.12595,13.53164,16.32933,9.43168,14.78385,1692834761
15.11948,49.74492,14.47417,0.05,15.02487,11.58695,14.42755,11.8187,12.36499,1542337495
14.31748,58.13011,12.03358,0.03011,13.59669,11.75722,15.06459,11.31692,13.30123,1683172722
16.61028,52.39167,13.89822,0.29144,11.72163,12.76499,12.22545,13.58607,14.20175,1688778606
11.73737,46.92901,14.91632,1.1759,15.44764,15.63723,11.11778,14.98213,14.43988,1673516986
16.1517,57.32829,11.8899,0.04259,16.95587,13.01966,14.27814,11.66221,13.96445,1581935807
14.778,42.30989,14.81183,0.02899,15.62054,12.45028,16.16851,11.2744,11.91948,1639076744
16.1517,57.32829,11.8899,0.04259,16.95587,13.01966,14.27814,11.66221,13.96445,1581935807
14.778,42.30989,14.81183,0.02899,15.62054,12.45028,16.16851,11.2744,11.91948,1639076744
16.1517,57.32829,11.8899,0.04259,16.95587,13.01966,14.27814,11.66221,13.96445,1581935807
14.778,42.30989,14.81183,0.02899,15.62054,12.45028,16.16851,11.2744,11.91948,1639076744
13.41709,81.77612,15.7225,0.06641,11.55271,13.31201,16.82102,12.10481,12.11037,1575555072
10.43689,57.79519,16.26569,0.44907,13.0564,14.84045,11.34493,14.01974,12.33959,1661036135
12.29299,44.74128,13.34017,0.02133,13.42141,11.49116,14.82911,10.96747,14.4191,1570046091
14.87632,21.20597,15.13664,0.02796,12.12261,11.84279,15.24452,11.23715,11.86199,1694416959
18.73226,49.58063,14.33711,0.00261,13.54778,7.67687,13.33992,8.81023,13.4785,1612436709
15.02803,49.04827,15.62669,0.05734,14.27577,10.73311,14.54423,11.96304,11.867,1686725372
13.41709,81.77612,15.7225,0.06641,11.55271,13.31201,16.82102,12.10481,12.11037,1575555072
10.43689,57.79519,16.26569,0.44907,13.0564,14.84045,11.34493,14.01974,12.33959,1661036135
12.29299,44.74128,13.34017,0.02133,13.42141,11.49116,14.82911,10.96747,14.4191,1570046091
14.87632,21.20597,15.13664,0.02796,12.12261,11.84279,15.24452,11.23715,11.86199,1694416959
18.73226,49.58063,14.33711,0.00261,13.54778,7.67687,13.33992,8.81023,13.4785,1612436709
15.02803,49.04827,15.62669,0.05734,14.27577,10.73311,14.54423,11.96304,11.867,1686725372
13.77072,76.83061,15.93319,0.00767,11.49097,10.52893,16.4222,9.94429,13.85066,1600621196
16.3727,66.97379,11.92105,0.10233,17.01786,14.39,15.00304,12.53766,11.5589,1647953019
10.55706,37.20046,14.72521,0.55972,15.88675,15.9225,12.02379,14.2392,13.07749,1627012354
13.51588,38.94905,15.2958,0.00926,13.94947,7.78766,14.7303,10.12006,14.15146,1647129826
18.08701,27.95165,14.99666,0.0205,15.38778,11.54629,13.75772,10.93435,12.70825,1577835259
17.48851,49.86395,13.51405,0.02521,16.17836,12.59327,13.99573,11.15234,11.06171,1632903676
18.08701,27.95165,14.99666,0.0205,15.38778,11.54629,13.75772,10.93435,12.70825,1577835259
17.48851,49.86395,13.51405,0.02521,16.17836,12.59327,13.99573,11.15234,11.06171,1632903676
13.93417,79.39416,12.42055,0.04404,10.09377,14.05872,14.29161,11.69279,13.60004,1601130828
14.83422,61.96843,15.72974,0.14511,12.04088,13.57447,15.53295,12.88642,13.34757,1580483007
13.84817,40.52821,12.11393,0.04413,12.65365,12.40001,13.50635,11.70196,14.41492,1547536576
13.2748,53.33391,18.21484,0.42117,13.5532,12.21341,15.84091,13.95462,14.24822,1603973947
16.27789,43.89412,14.37282,0.03086,12.18272,10.81012,13.17482,11.33342,13.84884,1577474713
12.29192,47.35705,14.70748,1.22856,17.01709,13.77818,13.14772,15.02591,13.24616,1663223033
12.92854,58.22643,13.24898,0.00351,11.18294,12.9941,17.27839,9.20774,15.26238,1588067383
16.27789,43.89412,14.37282,0.03086,12.18272,10.81012,13.17482,11.33342,13.84884,1577474713
12.29192,47.35705,14.70748,1.22856,17.01709,13.77818,13.14772,15.02591,13.24616,1663223033
12.92854,58.22643,13.24898,0.00351,11.18294,12.9941,17.27839,9.20774,15.26238,1588067383
16.27789,43.89412,14.37282,0.03086,12.18272,10.81012,13.17482,11.33342,13.84884,1577474713
12.29192,47.35705,14.70748,1.22856,17.01709,13.77818,13.14772,15.02591,13.24616,1663223033
12.92854,58.22643,13.24898,0.00351,11.18294,12.9941,17.27839,9.20774,15.26238,1588067383
15.16624,42.62291,14.4696,0.03866,11.73547,11.35287,14.75182,11.56683,13.37595,1580944780
15.96901,70.33667,14.75977,0.02688,11.92015,10.73867,14.87811,11.20926,14.0725,1572142010
17.66121,56.45958,14.14649,0.1181,11.49972,10.91906,11.8318,12.68546,15.33942,1676944295
15.79535,57.32376,10.73825,0.05575,10.86383,12.20351,14.86537,11.93349,13.90597,1693941440
15.41913,57.0651,10.97276,0.0347,11.00707,9.86748,15.62248,11.45622,12.96376,1595159232
15.22205,63.57541,13.90546,0.0992,12.07699,12.61302,13.436,12.51009,10.76841,1656120818
15.79535,57.32376,10.73825,0.05575,10.86383,12.20351,14.86537,11.93349,13.90597,1693941440
15.41913,57.0651,10.97276,0.0347,11.00707,9.86748,15.62248,11.45622,12.96376,1595159232
15.22205,63.57541,13.90546,0.0992,12.07699,12.61302,13.436,12.51009,10.76841,1656120818
14.49295,23.65845,12.01753,0.02469,11.09774,11.17651,15.58467,11.11903,12.73156,1542030755
12.07365,54.91586,15.45313,0.25169,16.44674,16.6006,12.53258,13.43991,13.43239,1629576854
13.06396,52.194456457049654,16.36553,0.03794,14.93587,11.84342,16.7771,11.54405,14.14561,1601622646
14.93827,40.08762,14.82606,0.24598,11.45505,13.60378,13.71986,13.41751,13.92636,1565306492
16.74871,47.39578,14.87053,0.6023,12.14937,13.15434,13.09374,14.31295,14.67681,1676356668
13.23655,48.73914,15.18567,0.17795,10.16968,13.16821,14.54519,13.09226,13.24515,1623915879
14.30455,53.66897,16.59624,0.0472,13.77661,10.53903,15.47655,11.76121,13.56361,1543972040
13.76726,51.8941,15.34375,0.0188,11.26753,11.22606,15.80558,10.83184,15.33708,1570061409
13.2973,55.7994,14.79137,0.03514,11.95106,11.27571,13.75792,11.47513,13.09179,1687709774
9.59873,50.98525,13.39097,1.00388,15.22174,13.78852,11.54552,14.82419,12.41737,1684074604
13.76726,51.8941,15.34375,0.0188,11.26753,11.22606,15.80558,10.83184,15.33708,1570061409
13.2973,55.7994,14.79137,0.03514,11.95106,11.27571,13.75792,11.47513,13.09179,1687709774
9.59873,50.98525,13.39097,1.00388,15.22174,13.78852,11.54552,14.82419,12.41737,1684074604
13.76726,51.8941,15.34375,0.0188,11.26753,11.22606,15.80558,10.83184,15.33708,1570061409
13.2973,55.7994,14.79137,0.03514,11.95106,11.27571,13.75792,11.47513,13.09179,1687709774
9.59873,50.98525,13.39097,1.00388,15.22174,13.78852,11.54552,14.82419,12.41737,1684074604
12.85382,47.49575,16.36612,0.40035,15.77874,17.0925,12.43272,13.90413,14.81091,1560726967
12.90976,30.20627,15.92903,0.22829,16.07577,13.61605,11.8207,13.34039,13.45064,1679104543
15.12074,68.12985,14.89451,0.0635,15.29067,12.66229,15.29965,12.05996,15.36848,1633551163
12.68106,46.20732,17.01546,0.79629,14.6623,14.21552,13.93531,14.59241,13.12358,1594755746
15.2172,44.43509,16.54496,0.07846,14.11043,11.82274,14.92012,12.27349,13.12761,1645834731
15.63358,34.12837,15.70344,0.00574,13.72854,8.29722,13.62752,9.61924,13.01621,1571580453
17.70943,66.89528,15.49007,0.00123,14.62723,8.81486,15.93484,8.02,12.65587,1668341221
15.61815,76.75795,14.82489,0.06485,10.92092,10.94117,14.10201,12.08457,15.15437,1554972231
15.68187,64.44208,16.45566,0.58761,15.16562,13.14787,14.32907,14.28774,14.29693,1586986327
16.10876,53.40773,12.46383,0.10775,10.26248,13.97186,14.50156,12.58938,11.36694,1621177847
10.52119,52.74934,12.97928,1.15147,17.24057,12.95108,12.1297,14.9609,13.418411420423682,1586104773
12.10919,45.41051,16.56127,0.32694,13.83313,17.16491,11.25027,13.70134,13.36918,1588050096
18.30125,43.96957,10.42248,0.05083,10.92826,10.37047,17.31078,11.84004,11.4673,1639181139
13.95561,40.34078,12.19538,0.18022,11.59918,13.63261,10.29277,13.10625,12.81675,1674291711
13.32743,49.8845,14.13088,0.00968,12.61958,11.20067,15.23714,10.18903,13.47371,1544567800
14.61218,51.49786,16.86829,0.03363,11.29236,11.79907,17.49268,11.41358,14.75336,1615946351
14.90169,78.38766,12.15456,0.01644,10.51741,12.75346,17.39705,10.68789,12.0706,1690409031
14.1387,66.53862,16.22072,0.65185,16.33837,12.79283,12.17521,14.39217,12.59115,1573860122
16.42203,60.56461,11.94593,0.03974,10.07549,15.04599,17.5207,11.59348,14.04489,1598749813
16.24047,42.83228,16.11659,1.02055,15.6885,13.59695,14.06841,14.84015,13.95784,1558300447
14.61218,51.49786,16.86829,0.03363,11.29236,11.79907,17.49268,11.41358,14.75336,1615946351
14.90169,78.38766,12.15456,0.01644,10.51741,12.75346,17.39705,10.68789,12.0706,1690409031
14.1387,66.53862,16.22072,0.65185,16.33837,12.79283,12.17521,14.39217,12.59115,1573860122
16.42203,60.56461,11.94593,0.03974,10.07549,15.04599,17.5207,11.59348,14.04489,1598749813
16.24047,42.83228,16.11659,1.02055,15.6885,13.59695,14.06841,14.84015,13.95784,1558300447
15.10188,39.91803,16.00524,0.637,15.1592,14.72448,15.97973,14.36858,13.31313,1546652235
14.74929,69.25791,14.31455,0.24653,14.75493,10.99132,14.41964,13.41918,13.34343,1665141309
15.28271,43.57542,15.31374,0.21443,15.30373,13.37785,14.8004,13.28087,15.05926,1643301199
16.21608,43.83016,11.93884,0.10525,13.9627,8.98288,13.69501,12.56822,13.38096,1544385896
14.45925,41.4425,13.77661,0.06999,13.49755,12.41507,14.1714,12.15692,14.2204,1550146641
15.01715,65.79247,13.51946,0.00902,16.56586,13.30289,16.782,10.08166,13.83984,1629515492
15.25648,43.20299,15.07384,0.48517,15.89188,15.17858,15.71585,14.09642,14.56618,1678889040
18.01161,72.33004,12.3606,0.00637,15.94015,11.19145,13.30361,9.7794,12.24784,1552397393
14.46079,38.51668,17.4147,0.34199,14.36647,12.84935,15.03917,13.74643,13.69575,1661307977
15.00957,59.44744,13.73668,0.13997,12.10937,12.19345,14.50455,12.85195,12.15909,1555922919
14.17634,16.64704,14.62075,0.05846,12.44887,13.1873,15.27297,11.98144,14.10716,1576596745
12.99899,30.36113,15.01398,0.16412,10.30359,13.44746,14.13724,13.01251,12.98084,1688380448
16.48304,53.01418,13.8833,0.04771,15.94093,11.69349,14.13974,11.76844,12.17997,1672074377
15.67996,50.40998,15.4091,0.01065,12.88977,10.75552,15.65587,10.23728,14.24492,1554852542
17.01279,41.93009,15.38295,0.14474,11.29464,11.51291,13.8986,12.88967,13.55205,1567395030
15.82416,69.09701,11.50795,0.00126,16.69226,11.29536,15.26398,7.85739,14.04647,1546993114
13.12496,34.45608,13.93744,0.00327,15.32691,10.2133,16.74694,8.96116,13.29423,1623889516
17.29955,53.07145,13.25418,0.00431,15.37308,11.0498,14.14326,9.37741,14.80722,1582671498
11.54257,44.0555,16.27653,1.07325,14.45045,13.40244,13.08056,14.89045,14.12192,1657994895
11.84879,57.50317,16.15236,0.72851,9.34739,14.94199,16.2938,14.5031,13.43179,1576355118
15.16194,65.31739,15.21491,0.1442,15.94681,14.59665,16.64673,12.88422,14.48366,1633172357
12.77704,48.77298,15.93042,0.00917,14.6888,9.93315,17.24789,10.15362,14.46514,1544860465
15.107,62.85863,14.02011,0.02929,9.24234,14.13831,16.27676,11.2871,12.8002,1631279283
15.03379,44.7852,11.12859,0.01785,10.71511,13.50435,17.40244,10.80241,12.1608,1642837147
11.54257,44.0555,16.27653,1.07325,14.45045,13.40244,13.08056,14.89045,14.12192,1657994895
11.84879,57.50317,16.15236,0.72851,9.34739,14.94199,16.2938,14.5031,13.43179,1576355118
15.16194,65.31739,15.21491,0.1442,15.94681,14.59665,16.64673,12.88422,14.48366,1633172357
12.77704,48.77298,15.93042,0.00917,14.6888,9.93315,17.24789,10.15362,14.46514,1544860465
15.107,62.85863,14.02011,0.02929,9.24234,14.13831,16.27676,11.2871,12.8002,1631279283
15.03379,44.7852,11.12859,0.01785,10.71511,13.50435,17.40244,10.80241,12.1608,1642837147
17.03022,52.29606,13.28865,1.08256,10.5252,12.43191,10.89004,14.89939,14.68033,1686005674
15.4294,53.77346,16.54865,0.02569,13.72313,8.37895,13.31725,11.15871,14.02405,1562335866
11.25763,59.72249,13.87587,1.07547,17.14054,14.4126,13.3615,14.8928,12.21941,1605687989
13.89283,73.86539,16.6892,0.2698,15.80219,12.98713,12.14482,13.50948,13.86255,1694657367
18.76152,66.50681,13.75171,0.00896,15.14604,10.45915,13.49606,10.07676,13.80799,1630279449
13.12859,59.11177,15.13854,0.03785,15.15197,11.90334,16.60138,11.54762,13.50317,1651203704
14.83489,27.26159,16.69556,0.1331,14.34675,11.34657,15.03222,12.80207,13.22338,1694547109
15.25994,53.28564,15.56707,0.04722,11.87941,11.88325,15.6917,11.76562,12.57802,1627815332
15.80414,48.17525,15.22799,0.10904,15.94919,13.92451,15.57515,12.6044,14.39603,1599583381
12.2673,49.11437,14.44387,0.97034,16.90844,13.04924,12.25973,14.78981,14.21109,1561238607
15.44141,64.93126,15.82491,0.00546,12.87323,10.13015,17.03771,9.55156,14.89227,1620315583
15.72026,48.15166,14.20897,0.32854,9.8973,11.47488,13.38781,13.70718,12.52,1592752515
14.42105,41.72475,17.05104,0.67332,14.58426,12.86628,15.43828,14.42408,14.05236,1580758557
15.72026,48.15166,14.20897,0.32854,9.8973,11.47488,13.38781,13.70718,12.52,1592752515
14.42105,41.72475,17.05104,0.67332,14.58426,12.86628,15.43828,14.42408,14.05236,1580758557
13.75129,44.87952,16.12543,0.04727,11.38045,12.54976,16.63957,11.76256,13.22643,1603039850
15.93435,70.43909,11.2191,0.00793,9.22339,14.31919,17.15527,9.95471,13.38856,1631788219
14.74896,43.68899,14.57738,0.27743,9.19331,11.24323,13.86507,13.53743,14.33665,1603725361
13.75129,44.87952,16.12543,0.04727,11.38045,12.54976,16.63957,11.76256,13.22643,1603039850
15.93435,70.43909,11.2191,0.00793,9.22339,14.31919,17.15527,9.95471,13.38856,1631788219
14.74896,43.68899,14.57738,0.27743,9.19331,11.24323,13.86507,13.53743,14.33665,1603725361
15.56819,51.68693,13.55967,0.10734,13.46038,10.27502,14.94023,12.58726,13.29585,1548515382
15.27441,73.14158,12.37548,0.01437,11.56012,10.82224,17.80204,10.5738,13.69837,1566636259
16.4299,52.05168,13.41463,0.16356,11.68518,12.84747,14.85116,13.01033,12.73865,1654372232
17.55031,44.63229,15.75049,0.00252,14.08762,9.11478,15.6857,8.75219,14.74076,1624043863
13.1025,57.99318,14.27004,0.28642,10.09604,13.41218,14.47753,13.5699,14.4722,1654720050
14.45438,46.13041,14.49208,0.04564,10.37134,10.89409,12.88991,11.73108,11.99625,1557572599
11.26731,51.57671,14.51353,0.91253,15.4719,11.75023,11.90139,14.72901,12.85824,1606862212
17.64686,67.28173,12.49331,0.01592,16.20358,10.66877,12.40089,10.67941,12.42024,1681745965
16.76767,45.5327,11.63992,0.56202,12.68687,12.26485,14.45677,14.24366,14.17025,1679411692
15.97821,42.94079,12.67549,0.44381,11.4307,12.95945,10.80345,14.00802,12.52365,1579556987
13.88374,74.32593,14.74579,0.03935,15.18432,11.34581,15.73181,11.5777,11.61532,1551307565
15.99655,53.33608,11.86036,0.1206,13.12534,11.64362,13.39218,12.70327,14.90718,1625802920
15.97864,56.97179,13.94226,0.42253,11.2774,13.03751,12.99181,13.95824,13.64671,1549434388
15.15349,64.48694,15.45853,0.00239,12.75304,9.69272,15.76805,8.69457,14.35741,1621242182
17.99193,56.2262,14.85898,0.00963,13.25462,9.16112,15.01001,10.15479,15.37676,1630789622
16.97807,76.77175,15.34058,0.78628,15.31632,11.56092,12.27275,14.57971,13.27236,1629562306
16.00398,52.09885448239955,18.40333,0.85187,14.4792,13.31551,12.27402,14.65973,13.06358,1569765965
14.70045,49.9364,14.58721,0.00142,14.18978,9.50723,15.48255,8.02988,12.81877,1594937684
14.32984,62.65653,12.81845,0.11281,13.11916,10.17476,13.5914,12.63476,13.16648,1541496921
15.38454,37.63663,14.99141,0.03901,15.18744,12.53853,15.46208,11.56785,13.99969,1648744988
12.10028,71.77333,14.59765,0.9143,15.6161,15.37333,11.5788,14.73039,14.10049,1680166408
16.00398,52.09885448239955,18.40333,0.85187,14.4792,13.31551,12.27402,14.65973,13.06358,1569765965
14.70045,49.9364,14.58721,0.00142,14.18978,9.50723,15.48255,8.02988,12.81877,1594937684
14.32984,62.65653,12.81845,0.11281,13.11916,10.17476,13.5914,12.63476,13.16648,1541496921
15.38454,37.63663,14.99141,0.03901,15.18744,12.53853,15.46208,11.56785,13.99969,1648744988
12.10028,71.77333,14.59765,0.9143,15.6161,15.37333,11.5788,14.73039,14.10049,1680166408
17.06924,45.75929,10.85805,0.00176,16.6192,12.05341,14.4652,8.23631,13.32282,1604622030
15.59296,53.94147,15.37239,0.04878,12.20574,11.94734,15.44767,11.79693,13.67392,1573314886
14.96544,24.82654,15.52913,0.03077,11.44934,11.19776,15.31141,11.33274,12.64248,1631285755
13.12033,31.17593,16.22969,0.08913,9.86076,12.16953,16.98665,12.40267,13.59088,1602505550
11.47054,39.72621,14.38851,0.81578,15.96657,16.10435,10.94909,14.61634,14.44547,1598612848
15.31052,36.80328,13.53594,0.03333,15.41015,10.78226,13.93445,11.42144,13.159,1679756519
13.61041,55.80245,15.88886,0.03025,15.01739,12.58747,17.68333,11.31714,13.06956,1591011880
15.42643,73.75837,14.22817,0.09053,15.11929,12.04,14.17944,12.41477,13.83857,1688362449
14.24118,53.14002,14.35796,0.02955,15.75814,12.77282,16.20539,11.28967,13.12882,1647014873
14.02167,56.3516,16.29354,0.039,14.73638,11.20563,15.97995,11.57599,13.26986,1611086843
15.62794,44.80047,14.46383,0.05794,14.66525,9.73757,13.28986,11.9669,13.25874,1604321522
15.11247,60.50305,17.06736,0.32798,14.08983,11.16506,14.16471,13.70451,13.22655,1688755479
13.61269,37.20963,17.36932,0.15898,14.06578,11.20453,16.01018,12.98042,12.59638,1550798325
14.33034,49.71777,15.30422,0.07917,10.83899,12.13974,15.38428,12.28591,13.69067,1576592639
14.14162,65.81875,11.45042,0.01197,10.33162,13.06143,15.75066,10.39229,13.56132,1615910917
15.42643,73.75837,14.22817,0.09053,15.11929,12.04,14.17944,12.41477,13.83857,1688362449
14.24118,53.14002,14.35796,0.02955,15.75814,12.77282,16.20539,11.28967,13.12882,1647014873
14.02167,56.3516,16.29354,0.039,14.73638,11.20563,15.97995,11.57599,13.26986,1611086843
15.62794,44.80047,14.46383,0.05794,14.66525,9.73757,13.28986,11.9669,13.25874,1604321522
15.11247,60.50305,17.06736,0.32798,14.08983,11.16506,14.16471,13.70451,13.22655,1688755479
13.61269,37.20963,17.36932,0.15898,14.06578,11.20453,16.01018,12.98042,12.59638,1550798325
14.33034,49.71777,15.30422,0.07917,10.83899,12.13974,15.38428,12.28591,13.69067,1576592639
14.14162,65.81875,11.45042,0.01197,10.33162,13.06143,15.75066,10.39229,13.56132,1615910917
12.40119,50.11407,15.3998,0.6331,16.42269,16.73827,12.77823,14.36255,14.13393,1659103802
15.02135,52.74397,14.55457,0.02786,12.72566,12.13989,14.6697,11.2329,13.56643,1544188019
16.42163,63.02763,15.26409,0.01652,15.68992,12.31957,15.97403,10.70007,14.44803,1643204840
17.19677,61.91942,9.89224,0.25699,12.33824,12.52198,13.88593,13.4605,13.95119,1647996180
11.59709,52.4876,15.31584,0.44299,16.07918,14.32864,13.17571,14.0059,13.64907,1675037487
15.89132,53.08086,12.63394,0.0552,9.78758,14.33956,14.97414,11.91575,14.15669,1545675168
15.31703,28.73853,14.96527,0.05259,10.00266,10.28602,13.59639,11.87118,12.62791,1581133785
14.91886,36.24032,16.11651,0.02455,11.26393,10.9631,16.89608,11.12137,13.56927,1570453351
12.00651,40.21579,14.0257,0.00765,13.84454,9.07149,16.62862,9.9487,14.58646,1628208937
15.19068,61.84529,14.25121,0.00087,14.19628,7.6053,13.95685,7.64449,12.446,1654650112
17.10392,54.96288,11.88875,0.02814,16.59609,11.91348,13.51585,11.24244,13.00394,1624928067
12.43543,64.04769,15.28045,0.13533,9.97611,13.24305,15.27378,12.81757,14.5973,1555905536
12.39624,58.31714,15.47612,0.03222,10.94161,12.84737,15.36667,11.39352,12.19373,1594350915
15.82399,49.53898,15.1407,0.25196,15.66366,12.77689,14.14141,13.44191,13.72572,1623887673
13.73749,48.25721,11.37512,0.01529,9.81514,12.76501,14.58622,10.64259,14.12012,1544361657
18.36623,72.90094,10.88561,0.45153,12.35825,10.3869,14.79798,14.0253,14.46981,1568060307
15.55484,73.27081,14.76505,0.02871,11.6557,10.71154,14.51665,11.2645,14.00379,1673988707
15.02694,43.4163,12.33092,0.05826,13.0107,10.36277,15.32992,11.97621,15.57977,1545247022
14.45574,33.53287,12.65592,0.00543,15.28643,8.90976,14.00223,9.54006,14.08189,1618044513
13.06437,53.11294,16.45424,0.18746,15.59949,13.35948,11.50746,13.14487,12.75302,1566058988
14.32077,65.20819,13.29833,0.20261,11.06915,13.3077,13.77247,13.22276,12.10574,1690122803
14.45574,33.53287,12.65592,0.00543,15.28643,8.90976,14.00223,9.54006,14.08189,1618044513
13.06437,53.11294,16.45424,0.18746,15.59949,13.35948,11.50746,13.14487,12.75302,1566058988
14.32077,65.20819,13.29833,0.20261,11.06915,13.3077,13.77247,13.22276,12.10574,1690122803
14.45574,33.53287,12.65592,0.00543,15.28643,8.90976,14.00223,9.54006,14.08189,1618044513
13.06437,53.11294,16.45424,0.18746,15.59949,13.35948,11.50746,13.14487,12.75302,1566058988
14.32077,65.20819,13.29833,0.20261,11.06915,13.3077,13.77247,13.22276,12.10574,1690122803
14.45574,33.53287,12.65592,0.00543,15.28643,8.90976,14.00223,9.54006,14.08189,1618044513
13.06437,53.11294,16.45424,0.18746,15.59949,13.35948,11.50746,13.14487,12.75302,1566058988
14.32077,65.20819,13.29833,0.20261,11.06915,13.3077,13.77247,13.22276,12.10574,1690122803
15.98194,59.77379,12.34455,0.03912,10.6435,11.03643,16.21329,11.5744,15.59367,1590784656
17.02213,36.21985,10.87514,0.04679,17.373,14.65459,14.64842,11.75644,15.28625,1579596579
15.35683,56.95624,14.60722,0.12272,12.3478,14.0203,14.99326,12.71982,13.85146,1601376532
16.45554,58.21765,10.54451,0.15671,13.01027,12.23465,14.59033,12.96409,13.09023,1662389819
17.07572,54.78488,15.07237,0.29478,12.54999,14.46597,16.13238,13.59888,11.22406,1639293156
17.86238,69.12387,14.36146,0.04669,12.47384,10.59794,12.45788,11.75952,11.78403,1656525368
15.98194,59.77379,12.34455,0.03912,10.6435,11.03643,16.21329,11.5744,15.59367,1590784656
17.02213,36.21985,10.87514,0.04679,17.373,14.65459,14.64842,11.75644,15.28625,1579596579
15.35683,56.95624,14.60722,0.12272,12.3478,14.0203,14.99326,12.71982,13.85146,1601376532
16.45554,58.21765,10.54451,0.15671,13.01027,12.23465,14.59033,12.96409,13.09023,1662389819
17.07572,54.78488,15.07237,0.29478,12.54999,14.46597,16.13238,13.59888,11.22406,1639293156
17.86238,69.12387,14.36146,0.04669,12.47384,10.59794,12.45788,11.75952,11.78403,1656525368
13.9342,67.28689,16.33213,0.0728,10.61505,12.26027,16.69534,12.19874,13.00366,1605629041
14.25629,60.3958,12.78664,0.032,13.97666,10.70825,15.52291,11.37529,12.82138,1624738238
13.98688,52.194456457049654,12.8679,0.00286,15.2671,11.69038,17.04101,8.88591,15.24395,1573282705
14.62413,65.65511,14.30764,0.45163,16.45763,15.26588,16.7144,14.02538,13.12155,1600223428
13.9342,67.28689,16.33213,0.0728,10.61505,12.26027,16.69534,12.19874,13.00366,1605629041
14.25629,60.3958,12.78664,0.032,13.97666,10.70825,15.52291,11.37529,12.82138,1624738238
13.98688,52.194456457049654,12.8679,0.00286,15.2671,11.69038,17.04101,8.88591,15.24395,1573282705
14.62413,65.65511,14.30764,0.45163,16.45763,15.26588,16.7144,14.02538,13.12155,1600223428
15.6211,41.57067,9.90008,0.07017,12.699,12.89913,14.42505,12.15612,12.81342,1600999436
15.16987,71.56746,16.04724,0.97346,12.14793,14.11938,14.00089,14.79278,15.81602,1562787875
15.6211,41.57067,9.90008,0.07017,12.699,12.89913,14.42505,12.15612,12.81342,1600999436
15.16987,71.56746,16.04724,0.97346,12.14793,14.11938,14.00089,14.79278,15.81602,1562787875
15.51786,41.32676,11.67535,0.04239,8.15024,16.02259,13.49251,11.65094,13.44276,1612300889
17.42059,53.84216,14.34128,0.00379,14.00315,9.43021,14.45345,9.23199,12.52364,1625752944
12.68272,40.29172,14.51706,0.62057,17.28198,14.32602,12.23358,14.34282,13.17015,1591228010
14.31701,35.13178,14.9938,0.33137,11.76815,14.38173,16.18938,13.71617,13.21389,1672371468
15.07721,46.7358,14.82179,0.1605,15.51634,11.89086,15.0364,12.98917,12.73731,1654620623
15.81286,42.18941,14.84933,0.01511,14.34054,10.39901,14.73028,10.60829,13.7438,1670376905
13.65825,46.69184,16.51095,0.73164,14.27723,14.78828,10.35796,14.50748,11.47986,1655408750
14.97037,59.4391,10.99997,0.00357,10.83729,11.68572,17.77014,9.1629,13.17156,1693217228
13.93375,48.84235,17.79594,0.07834,13.82212,11.30036,15.97752,12.27291,12.43805,1638901067
