col_0,col_1,col_2,col_3,col_4,sex_F,sex_M,new_user_id,race_0,race_1,race_2,user_id,pct_mouse_click,pct_scroll_move,pct_doubleclick,pct_input,page_activity_duration,pct_click,pct_mouse_move,pct_scrandom,pct_scroll_move_duration,mouse_move_total_rel_distance,product_ean,pct_rage_click,pct_wild_mouse,session_duration,wild_mouse_duration,session_id,pct_click_product_info,scroll_move_total_rel_distance,total_load_time,screen_width,screen_height,birthdate,registration,timestamp,session_start
0,0,0,0,1,0.0,1.0,1162,0,1,0,1162,15.67798,46.34747,14.70316,0.00313,14.90687,9.26363,14.46095,72.46604,19.70467,14.62762,5075297355,42.00904,47.21998,249.90009,8.97121,355251,40.96716,13.78094,5.02885,1280,1080,20120204.0,20170411.0,1596438366,1596438366
0,0,0,1,0,0.0,1.0,1162,0,1,1,1162,10.79681,56.98263,15.93004,0.43404,14.19565,16.37125,11.47484,44.06483,9.51928,13.5785,4958500599318,32.48322,45.37927,47.25113,13.98565,592826,47.09899,12.68891,8.66513,800,600,20120204.0,20170411.0,1599437514,1599437514
0,0,1,0,0,0.0,1.0,1162,0,1,0,1162,10.62907,51.83733,14.83777,0.88751,15.57606,17.08143,12.00561,37.93833,10.26767,12.61934,4906547944462,53.41566,52.18456,163.11207,14.70066,751933,54.65075,13.78811,0.79881,0,0,20120204.0,20170411.0,1588233665,1588233665
0,0,0,0,1,0.0,1.0,1162,0,1,1,1162,14.72953,43.31331,15.17485,0.01566,15.03615,11.78711,16.41973,45.64157,18.40929,12.75531,4686386737639,20.69523,76.05455,240.32747,10.6481,88550,77.13634,13.73146,2.34421,1920,800,20120204.0,20170411.0,1682099700,1682099700
0,0,1,0,0,0.0,1.0,1434,0,1,0,1434,16.46258,55.42609,13.24119,0.05221,16.16043,13.33816,14.6703,57.1748,14.66343,12.59223,5053076281847,32.13095,37.41759,177.93476,11.86019,159165,58.85615,13.4423,1.18718,1024,768,19170223.0,20210624.0,1604230206,1604230206
0,0,0,1,0,0.0,1.0,1434,0,0,1,1434,15.02608,62.35444,16.29454,0.02366,11.68726,11.1041,16.81179,56.4113,16.43461,13.15783,7257509112595,43.93833,60.54049,248.77113,11.06382,270969,31.47964,13.65151,3.47658,1920,1080,19170223.0,20210624.0,1539122987,1539122987
0,0,0,0,1,1.0,0.0,1434,0,0,1,1434,12.17707,47.45853,12.54257,0.00425,12.14251,11.43081,16.87931,31.47985,23.3529,12.19097,1936668148145,53.89492,73.17049,83.07768,9.32994,909468,65.40266,13.05756,0.58345,1920,768,19170223.0,20210624.0,1665581081,1665581081
0,0,1,0,0,0.0,1.0,3420,0,0,1,1434,16.46258,55.42609,13.24119,0.05221,16.16043,13.33816,14.6703,57.1748,14.66343,12.59223,5053076281847,32.13095,37.41759,177.93476,11.86019,159165,58.85615,13.4423,1.18718,1024,768,19190223.0,20201010.0,1604230206,1604230206
0,0,0,1,0,1.0,0.0,3420,0,0,1,1434,15.02608,62.35444,16.29454,0.02366,11.68726,11.1041,16.81179,56.4113,16.43461,13.15783,7257509112595,43.93833,60.54049,248.77113,11.06382,270969,31.47964,13.65151,3.47658,1920,1080,19190223.0,20201010.0,1539122987,1539122987
0,0,0,0,1,1.0,0.0,3420,0,0,1,1434,12.17707,47.45853,12.54257,0.00425,12.14251,11.43081,16.87931,31.47985,23.3529,12.19097,1936668148145,53.89492,73.17049,83.07768,9.32994,909468,65.40266,13.05756,0.58345,1920,768,19190223.0,20201010.0,1665581081,1665581081
0,0,0,1,0,0.0,1.0,2721,1,0,0,42,16.95282,60.03474,10.79964,0.4742,12.1427,13.0423,13.43465,62.6952,11.24646,12.16121,5173592620279,56.94482,40.91104,181.83118,14.07328,1114777,47.1664,12.83052,3.49158,800,600,19200609.0,20201202.0,1644848962,1644848962
0,1,0,0,0,0.0,1.0,2721,0,1,1,42,14.2265,42.35792,10.59237,0.00167,8.44924,14.59237,16.64157,44.79824,19.5218,14.07676,277904324208,46.34961,47.25436,32.30988,8.28111,126344,67.06946,15.1128,2.90316,1024,768,19200609.0,20201202.0,1671451465,1671451465
0,0,0,0,1,0.0,1.0,2721,0,1,0,42,12.23028,44.86927,11.90717,0.0071,9.25312,12.03842,15.29084,24.39371,20.05235,13.65068,3696665244902,35.37968,29.87232,198.14095,9.86254,1320689,77.31074,12.75304,1.25159,1280,1080,19200609.0,20201202.0,1658697565,1658697565
0,0,0,0,1,0.0,1.0,2721,0,1,0,42,17.0051,43.12429,10.97292,0.00199,16.58712,10.22786,13.39867,35.86583,20.51816,13.2474,7811260709076,35.01554,48.67161,184.55155,8.56912,1191065,29.19134,15.56992,4.13585,1920,1080,19200609.0,20201202.0,1661611213,1661611213
0,1,0,0,0,0.0,1.0,2721,0,0,1,42,16.59431,52.28591,15.6784,0.02619,15.95846,13.98106,16.38738,52.57859,14.42242,11.93785,1894743528056,45.71166,47.51305,205.95194,11.174,345786,43.75429,13.73505,0.51463,1366,800,19200609.0,20201202.0,1673944705,1673944705
0,0,0,1,0,0.0,1.0,1295,0,1,0,1295,17.00625,52.91175,14.29942,0.03278,15.31848,12.27337,13.69468,46.43707,13.463,11.99407,496509414682,48.83141,41.6652,20.23905,11.40268,259487,64.23023,11.07819,5.31925,800,600,19161216.0,20170530.0,1662541822,1662541822
0,0,0,0,1,0.0,1.0,1295,0,0,1,1295,13.58288,62.74331,13.30786,0.01127,13.16461,11.0291,15.05287,21.79118,19.65228,15.82302,4042900352618,40.25557,31.42427,146.36988,10.32997,1007423,47.77538,12.74079,2.68508,0,0,19161216.0,20170530.0,1653250859,1653250859
0,0,1,0,0,0.0,1.0,1295,0,0,1,1295,16.24786,54.70207,9.88699,0.10585,10.52266,15.25382,14.50431,29.2244,12.4584,11.87023,6831473123736,43.20989,50.44916,233.6478,12.57336,341579,56.50864,12.13606,2.51383,1920,768,19161216.0,20170530.0,1595701502,1595701502
0,0,1,0,0,0.0,1.0,1295,1,0,0,1295,14.44091,32.09563,16.63661,0.10941,14.56721,12.63065,15.93383,35.31641,14.40065,12.50874,5656272161021,34.89786,31.00369,179.03276,12.6059,49401,73.97596,12.88671,6.35083,1024,600,19161216.0,20170530.0,1585987687,1585987687
0,1,0,0,0,0.0,1.0,2828,0,1,1,685,14.79166,61.36206,15.50647,0.04939,11.43058,11.74296,16.49514,58.94798,15.57346,14.96924,879476978676,55.92777,42.52501,169.08936,11.80794,1139665,40.55086,14.02104,9.23045,1920,1080,19911018.0,20181129.0,1557876670,1557876670
0,0,0,0,1,0.0,1.0,2828,0,1,1,685,15.55786,53.83012,12.54699,0.01148,15.4767,11.35153,14.61556,44.12088,18.72071,16.24742,171274515047,35.81216,20.2462,134.49102,10.34405,764837,72.02755,12.37493,3.02912,1280,1080,19911018.0,20181129.0,1643732405,1643732405
0,0,0,0,1,0.0,1.0,2828,0,1,1,685,11.04075,72.81812,14.85373,0.00438,11.28352,13.34227,15.70903,28.89075,19.59366,12.93139,499125018234,14.37394,65.03862,169.96518,9.43718,1499424,21.0738,12.67784,7.50393,800,600,19911018.0,20181129.0,1685194028,1685194028
0,1,0,0,0,1.0,0.0,494,0,1,1,494,8.34737,41.46264,13.63148,0.8739,15.1892,16.18252,13.6092,41.78527,15.26573,12.86099,2146930947249,50.74236,45.22829,82.61935,14.68489,1492067,49.4693,14.00055,5.06493,1280,1080,19561016.0,20190412.0,1630643828,1630643828
0,0,0,0,1,0.0,1.0,494,0,1,0,494,14.91005,51.70354,14.26414,0.10991,12.29997,13.19907,14.15358,77.32782,12.60119,12.38612,8635860623902,41.51157,40.8807,131.99017,12.60969,577508,47.25434,13.3196,6.17567,1280,1080,19561016.0,20190412.0,1582357384,1582357384
0,0,0,1,0,0.0,1.0,3405,1,0,0,870,12.76405,46.49744,17.6546,0.29978,13.94457,10.89753,15.79796,68.18282,15.2469,13.17461,6637641263118,39.36068,58.25494,165.37752,13.61475,884557,33.46801,13.07734,4.6483,1920,1080,19870926.0,20170930.0,1593648011,1593648011
0,0,0,0,1,0.0,1.0,3405,0,0,1,870,13.83344,45.35974,13.62439,0.03391,15.65311,12.23698,16.18181,65.28688,19.25735,14.37647,1891880509450,27.16112,39.11274,82.97017,11.43034,366050,38.55847,13.38595,0.65429,1280,720,19870926.0,20170930.0,1564978558,1564978558
0,0,0,0,1,0.0,1.0,3405,0,1,0,870,14.68727,55.96048,16.31701,0.00914,12.34611,11.11912,17.18696,30.71129,18.25869,14.3679,6166078613604,35.94988,50.19646,127.57222,10.10409,539803,37.90446,13.06958,1.45797,1024,1024,19870926.0,20170930.0,1597019828,1597019828
0,0,0,0,1,0.0,1.0,3405,0,1,0,870,13.6924,37.71721,12.17641,0.00484,11.44638,11.16631,16.30225,52.08441,21.53286,12.54733,8810751453800,59.05151,54.13137,85.26776,9.43796,585737,55.04537,15.31486,3.24393,1280,720,19870926.0,20170930.0,1649736749,1649736749
0,0,1,0,0,0.0,1.0,3405,0,1,0,870,15.20462,50.30631,16.54514,0.05752,14.8229,11.91858,15.76551,46.579,14.93117,11.94054,3782487965412,59.3535,42.00209,100.41866,11.96324,209796,66.1235,13.39902,2.68178,800,800,19870926.0,20170930.0,1569312863,1569312863
0,0,1,0,0,1.0,0.0,3082,0,1,1,2390,14.5173,49.3542,12.69323,0.17394,11.44237,12.92758,12.32725,46.82094,11.81279,12.82877,6686073822523,35.70169,45.4737,38.92497,13.07025,698263,83.59164,12.30273,1.70906,1024,1080,19170713.0,20211002.0,1595171067,1595171067
0,0,0,0,1,0.0,1.0,3082,0,1,1,2390,15.81954,56.24765,14.63784,0.01405,12.12039,10.39593,14.33234,59.7116,15.87593,11.17242,3216886177737,64.19486,47.60207,201.73824,10.54969,65339,20.6644,13.32543,1.6007,1280,1080,19170713.0,20211002.0,1655453690,1655453690
0,0,0,0,1,0.0,1.0,3082,0,1,0,2390,17.11216,58.27297,13.16916,0.00902,16.17122,13.39627,14.90298,61.85153,15.96821,15.58322,2726731287739,34.23676,56.00812,205.23546,10.11986,1091458,56.95339,12.95538,10.43218,1920,1080,19170713.0,20211002.0,1671823880,1671823880
0,0,0,1,0,1.0,0.0,3082,0,1,1,2390,11.70652,60.49335,16.0313,0.03624,10.24714,12.48322,17.67747,43.90095,18.2581,13.67687,9649451036841,43.72075,40.79771,31.50877,11.49678,1471604,62.57139,13.15239,3.0033,1366,1024,19170713.0,20211002.0,1669245162,1669245162
0,0,0,0,1,1.0,0.0,1334,0,1,1,1334,17.91514,34.9166,11.90782,0.00368,17.04624,12.58022,13.91513,30.18358,17.23157,15.64929,379044275553,38.39845,71.56653,114.41812,9.1271,240268,43.7926,15.02383,1.26723,800,600,20090530.0,20211221.0,1668005692,1668005692
0,0,0,0,1,1.0,0.0,2578,1,0,0,1334,17.91514,34.9166,11.90782,0.00368,17.04624,12.58022,13.91513,30.18358,17.23157,15.64929,379044275553,38.39845,71.56653,114.41812,9.1271,240268,43.7926,15.02383,1.26723,800,600,20150704.0,20170722.0,1668005692,1668005692
0,0,0,0,1,0.0,1.0,2795,0,1,0,1334,17.91514,34.9166,11.90782,0.00368,17.04624,12.58022,13.91513,30.18358,17.23157,15.64929,379044275553,38.39845,71.56653,114.41812,9.1271,240268,43.7926,15.02383,1.26723,800,600,19431222.0,20171126.0,1668005692,1668005692
0,0,0,0,1,0.0,1.0,3373,0,1,0,1334,17.91514,34.9166,11.90782,0.00368,17.04624,12.58022,13.91513,30.18358,17.23157,15.64929,379044275553,38.39845,71.56653,114.41812,9.1271,240268,43.7926,15.02383,1.26723,800,600,19321113.0,20131021.0,1668005692,1668005692
0,0,0,0,1,1.0,0.0,2602,0,1,1,1269,12.74922,54.3127,16.7501,0.01,13.89299,8.62808,15.58051,38.57683,20.83316,13.57753,7040854040367,58.06563,63.92903,105.02182,10.18866,641410,37.0297,14.87932,1.14525,1920,1080,19500306.0,20180622.0,1598526617,1598526617
0,0,0,1,0,0.0,1.0,2602,0,1,0,1269,13.18588,45.17106,10.68503,0.02324,13.20575,12.18948,13.33916,30.78401,18.6901,11.85644,7871212045706,49.51705,39.40103,220.14497,11.04706,1279116,45.40556,13.19705,5.0891,1280,1080,19500306.0,20180622.0,1693290875,1693290875
0,0,0,1,0,0.0,1.0,2602,0,1,1,1269,15.59162,46.51365,16.06574,0.23548,11.20494,13.06114,15.4518,54.48922,10.80545,14.7836,8099062699521,47.19023,52.55177,172.68057,13.37424,1422109,59.14316,13.48358,8.25901,1280,1080,19500306.0,20180622.0,1541385055,1541385055
0,0,0,1,0,0.0,1.0,2602,0,1,0,1269,16.16351,58.10571,14.53186,0.02669,11.7621,10.19291,14.67276,58.73825,15.35971,14.8952,3820544230421,70.65878,42.78513,119.3988,11.18786,1449804,74.36384,12.87553,2.92485,1920,800,19500306.0,20180622.0,1638204813,1638204813
0,0,0,0,1,1.0,0.0,2602,0,1,1,1269,14.10943,60.42311,15.22271,0.06729,13.62606,11.81594,16.12579,40.5282,16.63133,14.35042,9368405387913,63.39488,14.60878,125.83699,12.11657,516432,48.22741,11.73927,1.03985,1280,1080,19500306.0,20180622.0,1548307099,1548307099
0,0,0,0,1,0.0,1.0,2602,0,1,0,1269,13.04038,57.67257,16.61537,0.29446,13.59243,10.5681,14.93467,54.91297,15.08505,12.01896,690132046344,40.77359,64.53266,206.61328,13.59628,1038247,66.26143,13.30184,3.04224,1024,1080,19500306.0,20180622.0,1671070377,1671070377
0,0,1,0,0,1.0,0.0,2381,1,0,0,2381,17.37256,36.07849,12.38666,0.41403,10.3629,13.08978,15.27962,62.86813,10.76509,14.00847,4926193398020,41.72068,38.57875,187.3309,13.93769,1265058,41.45125,13.10325,2.70408,1280,800,19530807.0,20131119.0,1563895322,1563895322
0,0,1,0,0,0.0,1.0,2381,0,1,0,2381,13.95774,77.77594,15.85827,0.18111,15.02756,13.45263,16.88714,34.32586,15.31704,13.0018,1183163143803,43.30746,60.77164,135.63961,13.1096,370130,77.26052,12.02303,7.76163,800,1024,19530807.0,20131119.0,1572227156,1572227156
0,0,0,0,1,0.0,1.0,1817,0,1,0,1817,13.98802,47.66641,13.44745,0.04447,11.22847,13.58083,15.78884,41.6498,15.63272,13.35625,5242238593540,65.67769,46.54896,276.43859,11.7017,1393457,82.986,12.87513,1.51849,800,1080,19750930.0,20181205.0,1583479526,1583479526
0,0,0,0,1,0.0,1.0,1817,1,0,0,1817,14.5673,50.85674,11.42976,0.04867,13.20522,12.21574,15.68482,49.97645,18.33801,13.76026,2157634275750,50.79029,29.51705,176.65745,11.79701,1315895,42.76482,14.88478,7.62891,0,0,19750930.0,20181205.0,1681481771,1681481771
0,0,0,0,1,1.0,0.0,1817,0,1,0,1817,17.08716,51.36782,10.57178,0.06034,12.17787,11.4017,16.35236,43.9083,17.32449,14.03897,744337313708,46.11859,44.33476,122.31688,12.0124,744063,49.00785,13.48319,0.11887,1280,1080,19750930.0,20181205.0,1658643624,1658643624
0,0,0,0,1,1.0,0.0,898,0,1,1,898,14.72776,75.45754,10.82049,0.06278,11.80616,11.61012,13.01994,76.49337,15.82381,13.74436,8511177892784,9.96877,58.82161,72.86587,12.05171,242390,60.8969,13.48133,6.22777,800,600,19460626.0,20200211.0,1630920632,1630920632
0,1,0,0,0,1.0,0.0,898,0,1,1,898,14.2745,57.14014,17.33954,0.01889,13.8541,10.42283,16.01096,51.57439,17.30661,13.41894,3514881508083,58.64543,50.19219,204.93174,10.85084,1375704,38.12444,12.33689,3.54216,1366,768,19460626.0,20200211.0,1670732677,1670732677
0,0,0,1,0,1.0,0.0,898,1,0,0,898,14.48569,44.8823,15.25062,0.05651,12.27655,12.99102,16.12738,63.9297,14.89325,13.5253,7204918680900,52.97826,46.84503,186.04382,11.94945,850968,27.55364,12.52944,3.04311,0,0,19460626.0,20200211.0,1647885827,1647885827
0,0,0,1,0,0.0,1.0,1575,0,1,0,1575,15.06319,51.82069,16.80261,0.10178,14.48716,11.34509,15.17046,46.60311,14.10277,15.30303,7245625554245,39.56998,50.07127,114.24301,12.53562,581678,52.21415,15.22971,2.15289,1024,600,19351014.0,20160306.0,1685448729,1685448729
0,0,0,0,1,0.0,1.0,1575,0,1,1,1575,16.00893,53.14506,15.18678,0.02284,12.16957,10.70287,15.17918,45.42299,15.39134,14.02178,2831121513548,24.02692,49.49172,101.0938,11.04149,285489,56.52319,13.83598,5.43836,1920,800,19351014.0,20160306.0,1579329593,1579329593
0,0,0,0,1,1.0,0.0,1021,0,1,0,1021,16.30092,42.58173,13.91182,0.00678,16.04265,11.81728,15.11611,50.907,17.93633,14.01986,8297063058242,77.14666,44.75043,110.73089,9.77369,1451268,64.40185,12.11583,4.94108,1366,768,19130116.0,20230113.0,1654432802,1654432802
0,0,0,0,1,1.0,0.0,757,0,0,1,757,17.61996,52.10477,13.313,0.27217,16.46831,12.72214,12.90205,42.42821,10.98156,14.35256,9089994954408,27.13351,72.08903,142.59201,13.51788,364679,55.03661,12.92159,7.14311,1920,600,19090707.0,20200817.0,1675282012,1675282012
0,0,0,0,1,0.0,1.0,3049,0,0,1,757,17.61996,52.10477,13.313,0.27217,16.46831,12.72214,12.90205,42.42821,10.98156,14.35256,9089994954408,27.13351,72.08903,142.59201,13.51788,364679,55.03661,12.92159,7.14311,1920,600,20170708.0,20220331.0,1675282012,1675282012
0,0,0,1,0,1.0,0.0,2220,0,0,1,2220,16.42321,45.14583,12.20762,0.02006,10.65343,12.40971,18.18182,30.75142,18.03,13.44217,2743743548528,48.77518,54.02361,211.28349,10.89644,275380,50.19419,13.69893,4.20596,1366,768,19090806.0,20200122.0,1551764339,1551764339
0,0,0,0,1,1.0,0.0,2220,0,1,0,2220,13.4895,58.19506,15.90608,0.02836,14.55142,11.0642,16.21071,68.04702,18.61836,13.94273,3841443921708,52.95441,46.03766,221.04698,11.25068,1276692,38.09012,14.27195,3.68438,1920,1080,19090806.0,20200122.0,1604895296,1604895296
0,0,0,0,1,1.0,0.0,2220,0,1,0,2220,14.50774,44.24001,14.60094,0.16447,15.81222,14.80599,16.90004,21.21073,15.05286,12.80512,1190156352074,31.96276,48.85173,170.06901,13.01308,382383,38.0071,14.4265,4.80876,1920,1080,19090806.0,20200122.0,1682222971,1682222971
0,0,1,0,0,1.0,0.0,2220,0,1,1,2220,12.33629,68.39763,16.13242,0.55583,14.79052,14.86008,11.49886,50.44616,9.26537,14.48453,1515152868785,52.69176,50.7878,129.46939,14.23258,1099038,37.90971,14.31975,5.75274,1920,1080,19090806.0,20200122.0,1574449653,1574449653
0,0,0,0,1,1.0,0.0,2220,0,1,0,2220,16.44617,47.08476,13.41521,0.02014,16.03492,12.53926,14.76367,70.42961,16.15437,13.69194,1203237751373,56.65154,52.29654,176.6245,10.9076,1499906,50.47425,12.26949,2.72728,1366,768,19090806.0,20200122.0,1614594559,1614594559
0,0,1,0,0,1.0,0.0,2220,0,1,0,2220,14.69157,65.56555,14.49666,0.05188,15.65527,12.03729,15.93306,46.94817,17.37823,13.55692,830611269028,44.73422,36.82328,176.72701,11.86079,1167159,79.10442,12.63617,2.08338,800,768,19090806.0,20200122.0,1638625001,1638625001
0,0,0,1,0,0.0,1.0,3195,0,1,1,2220,16.42321,45.14583,12.20762,0.02006,10.65343,12.40971,18.18182,30.75142,18.03,13.44217,2743743548528,48.77518,54.02361,211.28349,10.89644,275380,50.19419,13.69893,4.20596,1366,768,19430312.0,20190101.0,1551764339,1551764339
0,0,0,0,1,1.0,0.0,3195,0,1,1,2220,13.4895,58.19506,15.90608,0.02836,14.55142,11.0642,16.21071,68.04702,18.61836,13.94273,3841443921708,52.95441,46.03766,221.04698,11.25068,1276692,38.09012,14.27195,3.68438,1920,1080,19430312.0,20190101.0,1604895296,1604895296
0,0,0,0,1,0.0,1.0,3195,0,1,0,2220,14.50774,44.24001,14.60094,0.16447,15.81222,14.80599,16.90004,21.21073,15.05286,12.80512,1190156352074,31.96276,48.85173,170.06901,13.01308,382383,38.0071,14.4265,4.80876,1920,1080,19430312.0,20190101.0,1682222971,1682222971
0,0,1,0,0,1.0,0.0,3195,0,1,1,2220,12.33629,68.39763,16.13242,0.55583,14.79052,14.86008,11.49886,50.44616,9.26537,14.48453,1515152868785,52.69176,50.7878,129.46939,14.23258,1099038,37.90971,14.31975,5.75274,1920,1080,19430312.0,20190101.0,1574449653,1574449653
0,0,0,0,1,0.0,1.0,3195,0,0,1,2220,16.44617,47.08476,13.41521,0.02014,16.03492,12.53926,14.76367,70.42961,16.15437,13.69194,1203237751373,56.65154,52.29654,176.6245,10.9076,1499906,50.47425,12.26949,2.72728,1366,768,19430312.0,20190101.0,1614594559,1614594559
0,0,1,0,0,1.0,0.0,3195,1,0,0,2220,14.69157,65.56555,14.49666,0.05188,15.65527,12.03729,15.93306,46.94817,17.37823,13.55692,830611269028,44.73422,36.82328,176.72701,11.86079,1167159,79.10442,12.63617,2.08338,800,768,19430312.0,20190101.0,1638625001,1638625001
0,0,0,1,0,0.0,1.0,3245,0,1,1,2220,16.42321,45.14583,12.20762,0.02006,10.65343,12.40971,18.18182,30.75142,18.03,13.44217,2743743548528,48.77518,54.02361,211.28349,10.89644,275380,50.19419,13.69893,4.20596,1366,768,19480923.0,20140408.0,1551764339,1551764339
0,0,0,0,1,0.0,1.0,3245,0,1,0,2220,13.4895,58.19506,15.90608,0.02836,14.55142,11.0642,16.21071,68.04702,18.61836,13.94273,3841443921708,52.95441,46.03766,221.04698,11.25068,1276692,38.09012,14.27195,3.68438,1920,1080,19480923.0,20140408.0,1604895296,1604895296
0,0,0,0,1,0.0,1.0,3245,1,0,0,2220,14.50774,44.24001,14.60094,0.16447,15.81222,14.80599,16.90004,21.21073,15.05286,12.80512,1190156352074,31.96276,48.85173,170.06901,13.01308,382383,38.0071,14.4265,4.80876,1920,1080,19480923.0,20140408.0,1682222971,1682222971
0,0,1,0,0,0.0,1.0,3245,0,1,0,2220,12.33629,68.39763,16.13242,0.55583,14.79052,14.86008,11.49886,50.44616,9.26537,14.48453,1515152868785,52.69176,50.7878,129.46939,14.23258,1099038,37.90971,14.31975,5.75274,1920,1080,19480923.0,20140408.0,1574449653,1574449653
0,0,0,0,1,0.0,1.0,3245,0,0,1,2220,16.44617,47.08476,13.41521,0.02014,16.03492,12.53926,14.76367,70.42961,16.15437,13.69194,1203237751373,56.65154,52.29654,176.6245,10.9076,1499906,50.47425,12.26949,2.72728,1366,768,19480923.0,20140408.0,1614594559,1614594559
0,0,1,0,0,0.0,1.0,3245,0,1,1,2220,14.69157,65.56555,14.49666,0.05188,15.65527,12.03729,15.93306,46.94817,17.37823,13.55692,830611269028,44.73422,36.82328,176.72701,11.86079,1167159,79.10442,12.63617,2.08338,800,768,19480923.0,20140408.0,1638625001,1638625001
0,0,0,1,0,1.0,0.0,2031,0,0,1,2031,11.46771,63.19021,14.66003,0.82881,15.18776,15.6219,11.86567,34.54174,10.60867,13.06119,448811102290,45.09815,70.45551,153.70155,14.632,1282620,39.2255,13.68644,2.57859,1280,768,19961008.0,20201101.0,1671924948,1671924948
0,0,0,0,1,1.0,0.0,2031,0,0,1,2031,14.03211,46.61052,15.27218,0.27422,10.29038,13.41795,13.9566,57.8052,10.57204,14.64609,6916792633491,53.23603,35.44604,158.16754,13.52584,1175574,68.40237,12.44693,1.15755,800,768,19961008.0,20201101.0,1594401248,1594401248
0,0,0,1,0,1.0,0.0,2031,1,0,0,2031,15.64457,50.47289,14.79003,0.23219,16.06138,14.21652,15.53387,72.60438,12.88651,11.94388,2572132945910,38.67909,72.00655,149.58627,13.35909,653223,39.14289,13.59633,4.20915,1024,768,19961008.0,20201101.0,1629802660,1629802660
0,0,0,0,1,1.0,0.0,2031,0,1,1,2031,14.74534,47.95925,13.65849,0.06595,11.14525,14.06391,15.56864,39.02053,13.78198,13.27937,1346248262084,45.49805,51.48578,160.65814,12.09833,989587,53.79169,13.99376,5.0577,1280,800,19961008.0,20201101.0,1678960080,1678960080
0,0,0,1,0,1.0,0.0,2102,0,0,1,2102,12.5228,38.35252,15.9046,0.24761,15.99256,14.54081,10.51199,60.84125,9.89699,13.64323,9217148399502,40.25835,69.10284,133.95684,13.424,927437,47.24205,13.92651,3.7311,1280,720,19950709.0,20210414.0,1570607190,1570607190
0,0,0,0,1,1.0,0.0,2102,0,0,1,2102,13.77543,66.95102,17.37537,0.59626,15.11485,15.31188,17.91525,53.66644,12.70864,12.6971,2351592210499,72.55419,68.9647,79.88705,14.3025,167299,66.19938,13.12677,2.92604,0,0,19950709.0,20210414.0,1690593225,1690593225
0,0,0,1,0,1.0,0.0,2102,0,0,1,2102,14.95649,54.37659,15.26757,0.0166,13.07603,12.16651,15.15536,59.43123,15.76422,12.69862,8053038904705,66.79635,66.23039,197.72391,10.7078,547773,40.20975,13.00633,5.11349,1920,1024,19950709.0,20210414.0,1544368881,1544368881
0,0,0,1,0,1.0,0.0,2102,0,0,1,2102,13.39901,55.29563,12.26919,0.01102,14.81778,9.76956,15.49431,41.8416,22.73242,14.85212,7135271333861,56.41086,74.97943,27.40069,10.30947,1392691,65.28887,13.25112,3.73826,0,0,19950709.0,20210414.0,1611991109,1611991109
0,0,0,1,0,1.0,0.0,1502,0,1,0,1502,15.15061,28.87115,16.01068,0.00894,14.0802,8.60732,13.41393,42.58617,17.3965,12.76941,8430123416037,52.35517,58.86032,-8.81379,10.07929,927527,50.81221,14.02244,5.90357,1920,600,19200612.0,20170723.0,1636682023,1636682023
0,0,0,0,1,1.0,0.0,1502,0,1,1,1502,15.6652,70.17491,13.7822,0.00245,15.31258,11.71859,16.27695,40.69907,20.45964,12.54553,6706246926541,52.80639,43.58258,47.97055,8.71617,838306,45.27717,13.30788,5.12094,0,0,19200612.0,20170723.0,1556635767,1556635767
0,0,0,1,0,1.0,0.0,2981,1,0,0,1502,15.15061,28.87115,16.01068,0.00894,14.0802,8.60732,13.41393,42.58617,17.3965,12.76941,8430123416037,52.35517,58.86032,-8.81379,10.07929,927527,50.81221,14.02244,5.90357,1920,600,19910805.0,20140813.0,1636682023,1636682023
0,0,0,0,1,1.0,0.0,2981,0,0,1,1502,15.6652,70.17491,13.7822,0.00245,15.31258,11.71859,16.27695,40.69907,20.45964,12.54553,6706246926541,52.80639,43.58258,47.97055,8.71617,838306,45.27717,13.30788,5.12094,0,0,19910805.0,20140813.0,1556635767,1556635767
0,0,0,1,0,0.0,1.0,1701,1,0,0,1701,13.40741,63.16093,16.96192,0.47658,16.10822,14.1076,13.32047,47.51143,10.71445,14.95906,9273178357684,52.49687,50.90058259368112,87.66211,14.07859,234908,23.72911,11.12802,3.83593,1920,1080,19931016.0,20171110.0,1694740119,1694740119
0,0,0,1,0,0.0,1.0,1701,1,0,0,1701,15.56683,65.63521,13.23083,0.09667,10.77012,11.03948,14.83593,74.6025,14.62641,13.97179,9136816445955,52.22087,34.20159,145.39123,12.48325,36172,73.32666,14.37383,3.11204,1920,1024,19931016.0,20171110.0,1602439352,1602439352
0,0,0,1,0,0.0,1.0,1701,1,0,0,1701,17.63916,32.11539,15.71713,0.00291,13.67811,8.84511,15.94868,64.42836,18.43184,15.0011,432464468445,24.67247,57.1222,100.47727,8.94053,1312961,69.39297,15.09008,0.69477,1280,800,19931016.0,20171110.0,1628316743,1628316743
0,0,0,1,0,0.0,1.0,1701,1,0,0,1701,14.99147,54.00212,10.07247,0.04298,12.5611,10.76682,14.03995,41.56482,18.45087,14.03747,7241229587603,61.01564,50.53877,172.24329,11.66661,980955,42.0656,13.03715,1.87366,1920,600,19931016.0,20171110.0,1684513572,1684513572
0,0,0,0,1,0.0,1.0,1701,1,0,0,1701,11.72269,46.76411,15.28584,0.51628,8.47434,14.02519,13.92637,53.83276,10.73888,13.84446,1725695496240,55.03503,76.8966,130.84341,14.15849,386007,36.31376,14.69178,4.2903,800,768,19931016.0,20171110.0,1690347198,1690347198
